Order ID,Customer Name,Category,Sub Category,Quantity,Region,City,Order Date,Actual Price,Discount,Payment mode,Sales,Profit,Rating
OD7260,Willams,"Eggs, Meat & Fish",Chicken,6,East,Kanyakumari,29/07/22,"₹2,093.30 ",21.00%,Card,"₹1,730.00 ",₹570.90 ,2
OD7261,Ridhesh,Oil & Masala,Spices,2,East,Nagercoil,18/06/23,"₹1,547.44 ",16.00%,Upi,"₹1,334.00 ",₹293.48 ,4
OD7262,Peer,Beverages,Health Drinks,3,East,Kanyakumari,21/07/21,"₹1,922.10 ",29.00%,Upi,"₹1,490.00 ",₹461.90 ,4
OD7263,Ramesh,Snacks,Cookies,4,East,Chennai,14/10/22,"₹2,763.74 ",33.00%,Upi,"₹2,078.00 ",₹415.60 ,5
OD7264,Sudeep,"Eggs, Meat & Fish",Chicken,9,East,Coimbatore,01/06/21,"₹1,040.76 ",26.00%,Cash,₹826.00 ,₹41.30 ,3
OD7265,Ramesh,Food Grains,Organic Staples,9,East,Namakkal,21/01/21,₹982.08 ,24.00%,Upi,₹792.00 ,₹158.40 ,5
OD7266,Aditi,"Eggs, Meat & Fish",Eggs,4,East,Ooty,14/06/21,"₹2,354.22 ",23.00%,Card,"₹1,914.00 ",₹823.02 ,2
OD7267,Sudha,Oil & Masala,Edible Oil & Ghee,8,East,Viluppuram,17/08/22,"₹2,953.75 ",25.00%,Upi,"₹2,363.00 ",₹968.83 ,3
OD7268,Sundar,Snacks,Chocolates,5,East,Dharmapuri,31/03/22,"₹2,970.45 ",23.00%,Card,"₹2,415.00 ",₹821.10 ,4
OD7269,Hussain,Food Grains,Organic Staples,4,East,Dindigul,18/07/23,"₹2,415.72 ",23.00%,Upi,"₹1,964.00 ",₹785.60 ,2
OD7270,Sheeba,"Eggs, Meat & Fish",Mutton,3,East,Coimbatore,14/09/21,"₹2,826.25 ",33.00%,Card,"₹2,125.00 ",₹361.25 ,3
OD7271,Amrish,Oil & Masala,Masalas,4,East,Cumbum,18/09/21,"₹3,008.63 ",27.00%,Upi,"₹2,369.00 ",₹165.83 ,5
OD7272,Verma,Oil & Masala,Edible Oil & Ghee,7,East,Cumbum,29/09/21,"₹2,565.32 ",18.00%,Cash,"₹2,174.00 ",₹434.80 ,4
OD7273,Ganesh,Fruits & Veggies,Fresh Fruits,1,East,Bodi,06/08/22,₹666.71 ,21.00%,Upi,₹551.00 ,₹55.10 ,2
OD7274,Yadav,Fruits & Veggies,Fresh Fruits,8,East,Coimbatore,14/05/23,"₹2,034.84 ",24.00%,Card,"₹1,641.00 ",₹196.92 ,4
OD7275,Sudeep,Snacks,Chocolates,5,East,Trichy,09/11/21,"₹1,793.40 ",22.00%,Card,"₹1,470.00 ",₹205.80 ,2
OD7276,Ravi,Snacks,Noodles,3,East,Pudukottai,12/08/22,"₹2,464.40 ",22.00%,Card,"₹2,020.00 ",₹464.60 ,5
OD7277,Krithika,Snacks,Cookies,2,East,Tenkasi,17/11/21,"₹2,893.80 ",30.00%,Upi,"₹2,226.00 ",₹868.14 ,3
OD7278,Hussain,Bakery,Breads & Buns,4,East,Bodi,17/10/21,"₹1,051.65 ",35.00%,Cash,₹779.00 ,₹163.59 ,2
OD7279,Sheeba,"Eggs, Meat & Fish",Chicken,4,East,Karur,03/03/21,"₹1,396.24 ",24.00%,Card,"₹1,126.00 ",₹326.54 ,4
OD7280,Harish,Fruits & Veggies,Fresh Vegetables,3,East,Dharmapuri,19/07/22,"₹1,509.60 ",11.00%,Upi,"₹1,360.00 ",₹598.40 ,2
OD7281,Shree,"Eggs, Meat & Fish",Eggs,1,East,Pudukottai,14/03/22,₹962.12 ,34.00%,Cash,₹718.00 ,₹179.50 ,3
OD7282,Ramesh,Oil & Masala,Spices,1,East,Madurai,07/12/22,"₹1,752.87 ",19.00%,Cash,"₹1,473.00 ",₹132.57 ,4
OD7283,Vince,Beverages,Health Drinks,5,East,Cumbum,08/08/21,"₹2,606.50 ",30.00%,Upi,"₹2,005.00 ",₹320.80 ,3
OD7284,Verma,Snacks,Chocolates,9,East,Coimbatore,05/11/22,"₹2,786.38 ",27.00%,Card,"₹2,194.00 ",₹855.66 ,4
OD7285,Verma,Oil & Masala,Edible Oil & Ghee,1,East,Bodi,11/12/22,₹874.80 ,20.00%,Cash,₹729.00 ,₹218.70 ,4
OD7286,Jonas,Bakery,Breads & Buns,7,East,Perambalur,15/11/21,"₹1,362.24 ",32.00%,Upi,"₹1,032.00 ",₹330.24 ,4
OD7287,Jackson,Beverages,Soft Drinks,3,East,Viluppuram,13/07/21,"₹1,655.29 ",19.00%,Cash,"₹1,391.00 ",₹69.55 ,2
OD7288,Suresh,Snacks,Chocolates,3,East,Ramanadhapuram,04/03/22,"₹1,188.17 ",31.00%,Card,₹907.00 ,₹108.84 ,5
OD7289,Shree,"Eggs, Meat & Fish",Fish,7,East,Theni,03/02/23,"₹2,590.65 ",35.00%,Upi,"₹1,919.00 ",₹594.89 ,5
OD7290,Amrish,Fruits & Veggies,Fresh Fruits,2,East,Viluppuram,25/01/23,"₹1,145.13 ",33.00%,Upi,₹861.00 ,₹94.71 ,3
OD7291,Jonas,Bakery,Cakes,9,East,Krishnagiri,20/06/23,"₹2,069.76 ",28.00%,Card,"₹1,617.00 ",₹468.93 ,4
OD7292,Sheeba,Snacks,Noodles,8,East,Karur,18/09/22,"₹2,986.20 ",26.00%,Upi,"₹2,370.00 ",₹568.80 ,4
OD7293,Arvind,"Eggs, Meat & Fish",Fish,7,East,Tirunelveli,02/05/21,₹989.42 ,22.00%,Card,₹811.00 ,₹251.41 ,4
OD7294,Krithika,Bakery,Cakes,4,East,Nagercoil,02/03/22,"₹1,126.17 ",29.00%,Card,₹873.00 ,₹392.85 ,4
OD7295,Peer,Food Grains,Organic Staples,1,East,Krishnagiri,13/06/23,"₹2,341.92 ",12.00%,Upi,"₹2,091.00 ",₹752.76 ,2
OD7296,Sundar,Beverages,Soft Drinks,7,East,Krishnagiri,15/03/23,₹616.00 ,10.00%,Cash,₹560.00 ,₹201.60 ,4
OD7297,Krithika,Snacks,Cookies,6,East,Ramanadhapuram,11/04/21,"₹1,832.54 ",18.00%,Upi,"₹1,553.00 ",₹621.20 ,2
OD7298,Verma,Oil & Masala,Edible Oil & Ghee,9,East,Salem,01/10/22,"₹2,195.88 ",16.00%,Card,"₹1,893.00 ",₹530.04 ,3
OD7299,Verma,Fruits & Veggies,Organic Vegetables,1,East,Karur,23/02/21,"₹2,407.37 ",19.00%,Card,"₹2,023.00 ",₹101.15 ,5
OD7300,Aditi,Snacks,Cookies,5,East,Karur,31/10/22,"₹3,112.82 ",34.00%,Upi,"₹2,323.00 ",₹696.90 ,4
OD7301,Hussain,"Eggs, Meat & Fish",Chicken,1,East,Namakkal,21/10/21,"₹1,719.22 ",34.00%,Cash,"₹1,283.00 ",₹282.26 ,4
OD7302,Surya,Oil & Masala,Spices,4,East,Tenkasi,14/10/22,"₹1,019.07 ",17.00%,Cash,₹871.00 ,₹60.97 ,5
OD7303,Sudha,Fruits & Veggies,Fresh Vegetables,4,East,Theni,09/12/22,"₹2,148.02 ",34.00%,Card,"₹1,603.00 ",₹609.14 ,5
OD7304,Anu,Snacks,Cookies,1,East,Kanyakumari,23/04/21,"₹3,094.00 ",30.00%,Card,"₹2,380.00 ","₹1,071.00 ",5
OD7305,Muneer,"Eggs, Meat & Fish",Eggs,4,East,Coimbatore,06/01/23,"₹2,213.12 ",28.00%,Cash,"₹1,729.00 ",₹259.35 ,2
OD7306,Hussain,Snacks,Cookies,7,East,Ooty,19/07/23,"₹1,766.28 ",23.00%,Upi,"₹1,436.00 ",₹315.92 ,2
OD7307,Shree,Fruits & Veggies,Organic Fruits,3,East,Chennai,15/04/23,"₹1,389.33 ",29.00%,Upi,"₹1,077.00 ",₹64.62 ,3
OD7308,Jackson,Beverages,Soft Drinks,6,East,Bodi,11/03/22,₹933.12 ,28.00%,Upi,₹729.00 ,₹269.73 ,2
OD7309,Veena,Beverages,Health Drinks,8,East,Pudukottai,22/02/22,"₹1,125.72 ",18.00%,Cash,₹954.00 ,₹267.12 ,3
OD7310,Ganesh,"Eggs, Meat & Fish",Eggs,8,East,Tirunelveli,11/10/22,"₹1,903.36 ",28.00%,Cash,"₹1,487.00 ",₹639.41 ,2
OD7311,Arvind,Fruits & Veggies,Fresh Vegetables,1,East,Trichy,04/01/21,"₹2,128.14 ",26.00%,Card,"₹1,689.00 ",₹168.90 ,4
OD7312,Sabeela,Beverages,Soft Drinks,8,East,Madurai,19/02/21,"₹1,035.66 ",23.00%,Upi,₹842.00 ,₹168.40 ,2
OD7313,Ridhesh,Food Grains,Rice,3,East,Nagercoil,16/01/23,₹630.70 ,19.00%,Cash,₹530.00 ,₹143.10 ,3
OD7314,Rumaiza,"Eggs, Meat & Fish",Chicken,6,East,Viluppuram,15/08/21,"₹1,042.32 ",29.00%,Upi,₹808.00 ,₹298.96 ,5
OD7315,Sabeela,Beverages,Health Drinks,9,East,Namakkal,28/08/22,₹882.98 ,19.00%,Cash,₹742.00 ,₹259.70 ,4
OD7316,Ganesh,Oil & Masala,Edible Oil & Ghee,4,East,Kanyakumari,24/04/23,"₹1,791.24 ",18.00%,Cash,"₹1,518.00 ",₹227.70 ,3
OD7317,Yusuf,Snacks,Chocolates,3,East,Madurai,31/03/23,₹625.86 ,22.00%,Upi,₹513.00 ,₹215.46 ,4
OD7318,Ram,Bakery,Breads & Buns,7,East,Theni,14/03/23,"₹1,697.19 ",11.00%,Upi,"₹1,529.00 ",₹626.89 ,4
OD7319,Willams,"Eggs, Meat & Fish",Chicken,7,East,Perambalur,03/07/23,"₹1,332.80 ",19.00%,Cash,"₹1,120.00 ",₹235.20 ,4
OD7320,Sheeba,"Eggs, Meat & Fish",Fish,1,East,Theni,29/07/22,"₹1,403.68 ",24.00%,Cash,"₹1,132.00 ",₹430.16 ,5
OD7321,Suresh,Food Grains,Atta & Flour,2,East,Chennai,23/09/22,"₹1,423.20 ",20.00%,Card,"₹1,186.00 ",₹83.02 ,3
OD7322,Vinne,"Eggs, Meat & Fish",Mutton,4,East,Tirunelveli,19/04/23,"₹2,736.25 ",25.00%,Cash,"₹2,189.00 ",₹766.15 ,2
OD7323,Arutra,"Eggs, Meat & Fish",Chicken,6,East,Karur,08/04/22,"₹1,879.29 ",33.00%,Upi,"₹1,413.00 ",₹339.12 ,2
OD7324,Vince,Oil & Masala,Masalas,8,East,Tenkasi,26/07/23,"₹3,144.00 ",31.00%,Cash,"₹2,400.00 ",₹528.00 ,3
OD7325,Ravi,Oil & Masala,Spices,6,East,Tenkasi,05/05/23,"₹1,151.06 ",34.00%,Cash,₹859.00 ,₹180.39 ,5
OD7326,Vinne,Fruits & Veggies,Fresh Vegetables,8,East,Ooty,29/03/21,"₹2,526.00 ",20.00%,Upi,"₹2,105.00 ",₹926.20 ,3
OD7327,Krithika,Oil & Masala,Masalas,3,East,Ramanadhapuram,30/05/21,"₹2,964.29 ",19.00%,Upi,"₹2,491.00 ",₹348.74 ,4
OD7328,Ganesh,Oil & Masala,Spices,7,East,Theni,03/03/22,"₹2,971.68 ",23.00%,Cash,"₹2,416.00 ",₹483.20 ,3
OD7329,Surya,Bakery,Cakes,9,East,Kanyakumari,22/03/21,₹890.27 ,27.00%,Upi,₹701.00 ,₹294.42 ,4
OD7330,Ram,Bakery,Cakes,2,East,Cumbum,13/10/21,"₹1,034.86 ",18.00%,Cash,₹877.00 ,₹210.48 ,2
OD7331,Rumaiza,Food Grains,Atta & Flour,1,East,Theni,24/08/22,"₹1,919.06 ",22.00%,Cash,"₹1,573.00 ",₹487.63 ,5
OD7332,Ganesh,Oil & Masala,Spices,4,East,Karur,20/05/21,"₹3,154.95 ",35.00%,Card,"₹2,337.00 ",₹654.36 ,3
OD7333,Sudha,Fruits & Veggies,Fresh Fruits,8,East,Kanyakumari,26/06/21,"₹2,875.50 ",35.00%,Card,"₹2,130.00 ",₹830.70 ,2
OD7334,Vince,"Eggs, Meat & Fish",Fish,8,East,Ramanadhapuram,07/10/22,"₹1,151.47 ",13.00%,Upi,"₹1,019.00 ",₹152.85 ,4
OD7335,Surya,"Eggs, Meat & Fish",Chicken,2,East,Krishnagiri,08/07/23,"₹2,780.70 ",15.00%,Upi,"₹2,418.00 ",₹145.08 ,2
OD7336,Hafiz,Food Grains,Rice,6,East,Ramanadhapuram,04/11/22,"₹2,175.60 ",11.00%,Upi,"₹1,960.00 ",₹686.00 ,3
OD7337,Komal,Snacks,Noodles,2,East,Dharmapuri,06/09/22,"₹2,008.32 ",28.00%,Card,"₹1,569.00 ",₹470.70 ,4
OD7338,Yusuf,Snacks,Chocolates,4,East,Coimbatore,01/07/22,"₹2,808.36 ",16.00%,Card,"₹2,421.00 ","₹1,041.03 ",2
OD7339,Hafiz,"Eggs, Meat & Fish",Chicken,5,East,Kanyakumari,28/03/23,"₹1,899.70 ",21.00%,Cash,"₹1,570.00 ",₹518.10 ,5
OD7340,Sabeela,Beverages,Soft Drinks,6,East,Theni,03/07/21,"₹1,335.10 ",30.00%,Cash,"₹1,027.00 ",₹112.97 ,4
OD7341,Suresh,Beverages,Health Drinks,1,East,Viluppuram,23/11/22,"₹2,102.49 ",17.00%,Cash,"₹1,797.00 ",₹557.07 ,4
OD7342,Anu,Oil & Masala,Masalas,8,East,Kanyakumari,01/08/21,₹833.80 ,10.00%,Upi,₹758.00 ,₹75.80 ,4
OD7343,Yusuf,Snacks,Cookies,7,East,Virudhunagar,01/03/23,₹764.94 ,14.00%,Upi,₹671.00 ,₹46.97 ,5
OD7344,James,Oil & Masala,Edible Oil & Ghee,7,East,Kanyakumari,29/01/23,"₹2,501.55 ",35.00%,Upi,"₹1,853.00 ",₹648.55 ,5
OD7345,Rumaiza,Bakery,Cakes,8,East,Kanyakumari,08/08/23,"₹2,576.09 ",21.00%,Upi,"₹2,129.00 ",₹574.83 ,4
OD7346,Peer,Snacks,Cookies,2,East,Tenkasi,11/04/22,"₹1,627.98 ",29.00%,Card,"₹1,262.00 ",₹517.42 ,2
OD7347,Vidya,Oil & Masala,Edible Oil & Ghee,5,East,Krishnagiri,01/03/23,₹611.60 ,10.00%,Upi,₹556.00 ,₹127.88 ,3
OD7348,Vidya,Snacks,Chocolates,1,East,Vellore,23/04/22,₹714.84 ,11.00%,Cash,₹644.00 ,₹251.16 ,2
OD7349,Peer,Food Grains,Organic Staples,3,East,Coimbatore,20/06/22,"₹1,490.73 ",11.00%,Upi,"₹1,343.00 ",₹201.45 ,4
OD7350,Yusuf,"Eggs, Meat & Fish",Eggs,2,East,Vellore,25/05/23,"₹2,587.80 ",14.00%,Upi,"₹2,270.00 ",₹590.20 ,2
OD7351,James,Bakery,Biscuits,6,East,Vellore,13/08/21,"₹2,675.89 ",27.00%,Cash,"₹2,107.00 ",₹884.94 ,2
OD7352,Aditi,Food Grains,Dals & Pulses,2,East,Perambalur,23/04/22,"₹2,817.92 ",19.00%,Upi,"₹2,368.00 ",₹426.24 ,5
OD7353,Krithika,Fruits & Veggies,Organic Vegetables,2,East,Coimbatore,10/08/21,"₹1,000.96 ",28.00%,Cash,₹782.00 ,₹156.40 ,5
OD7354,Suresh,Bakery,Cakes,9,East,Tirunelveli,11/04/22,"₹1,275.58 ",18.00%,Upi,"₹1,081.00 ",₹108.10 ,5
OD7355,Yadav,Fruits & Veggies,Fresh Fruits,9,East,Kanyakumari,14/06/23,"₹2,986.20 ",26.00%,Cash,"₹2,370.00 ",₹876.90 ,5
OD7356,James,"Eggs, Meat & Fish",Eggs,9,East,Salem,09/02/23,"₹2,436.00 ",20.00%,Card,"₹2,030.00 ",₹162.40 ,2
OD7357,Mathew,Food Grains,Dals & Pulses,6,East,Ramanadhapuram,02/05/23,"₹1,982.50 ",22.00%,Card,"₹1,625.00 ",₹698.75 ,3
OD7358,Ravi,Oil & Masala,Spices,9,East,Tenkasi,23/03/21,"₹3,012.90 ",21.00%,Upi,"₹2,490.00 ",₹622.50 ,2
OD7359,Arutra,Fruits & Veggies,Fresh Fruits,3,East,Viluppuram,24/01/21,"₹1,585.74 ",14.00%,Card,"₹1,391.00 ",₹500.76 ,3
OD7360,Yusuf,"Eggs, Meat & Fish",Chicken,1,East,Bodi,17/01/21,"₹1,490.40 ",35.00%,Upi,"₹1,104.00 ",₹287.04 ,2
OD7361,Aditi,Snacks,Cookies,6,East,Coimbatore,15/03/22,₹769.62 ,27.00%,Upi,₹606.00 ,₹218.16 ,2
OD7362,Shah,Food Grains,Atta & Flour,8,East,Nagercoil,11/02/22,₹971.10 ,30.00%,Card,₹747.00 ,₹253.98 ,3
OD7363,Veronica,Beverages,Health Drinks,6,East,Salem,22/07/22,"₹3,135.60 ",34.00%,Cash,"₹2,340.00 ",₹561.60 ,5
OD7364,Esther,"Eggs, Meat & Fish",Fish,8,East,Tenkasi,16/04/22,"₹1,474.80 ",20.00%,Card,"₹1,229.00 ",₹184.35 ,4
OD7365,Shah,Beverages,Health Drinks,6,East,Chennai,11/08/22,"₹1,274.40 ",35.00%,Cash,₹944.00 ,₹273.76 ,3
OD7366,Mathew,Bakery,Breads & Buns,9,East,Namakkal,27/06/21,"₹1,484.82 ",13.00%,Upi,"₹1,314.00 ",₹433.62 ,5
OD7367,James,Snacks,Chocolates,2,East,Salem,18/03/23,"₹2,450.00 ",25.00%,Cash,"₹1,960.00 ",₹333.20 ,5
OD7368,Amrish,Snacks,Noodles,1,East,Salem,17/08/21,"₹2,824.92 ",18.00%,Card,"₹2,394.00 ",₹957.60 ,3
OD7369,Vince,Fruits & Veggies,Fresh Vegetables,8,East,Cumbum,25/11/21,"₹2,561.58 ",14.00%,Card,"₹2,247.00 ",₹337.05 ,3
OD7370,Komal,Bakery,Biscuits,7,East,Karur,26/01/22,₹764.40 ,30.00%,Upi,₹588.00 ,₹141.12 ,5
OD7371,Harish,Beverages,Health Drinks,6,East,Coimbatore,23/08/21,"₹2,696.20 ",30.00%,Card,"₹2,074.00 ",₹331.84 ,4
OD7372,Verma,Bakery,Breads & Buns,6,East,Theni,12/03/23,"₹3,134.72 ",28.00%,Cash,"₹2,449.00 ",₹538.78 ,3
OD7373,Hafiz,Snacks,Noodles,4,East,Ramanadhapuram,06/01/22,"₹1,487.20 ",10.00%,Cash,"₹1,352.00 ",₹135.20 ,2
OD7374,Surya,Fruits & Veggies,Fresh Vegetables,8,East,Pudukottai,25/05/21,₹696.62 ,22.00%,Cash,₹571.00 ,₹245.53 ,2
OD7375,Roshan,Beverages,Soft Drinks,2,East,Kanyakumari,15/06/23,"₹1,850.09 ",21.00%,Cash,"₹1,529.00 ",₹137.61 ,2
OD7376,Suresh,Snacks,Cookies,7,East,Virudhunagar,28/07/21,"₹1,874.79 ",11.00%,Upi,"₹1,689.00 ",₹709.38 ,4
OD7377,Aditi,"Eggs, Meat & Fish",Mutton,5,East,Coimbatore,28/06/23,"₹1,636.83 ",17.00%,Card,"₹1,399.00 ",₹587.58 ,4
OD7378,Jackson,"Eggs, Meat & Fish",Fish,2,East,Virudhunagar,10/05/22,₹803.52 ,24.00%,Cash,₹648.00 ,₹233.28 ,5
OD7379,Haseena,Fruits & Veggies,Fresh Vegetables,8,East,Coimbatore,21/09/21,"₹1,176.24 ",16.00%,Cash,"₹1,014.00 ",₹111.54 ,4
OD7380,Willams,Snacks,Cookies,1,East,Virudhunagar,16/06/22,"₹1,581.44 ",12.00%,Card,"₹1,412.00 ",₹225.92 ,4
OD7381,Roshan,"Eggs, Meat & Fish",Eggs,3,East,Virudhunagar,23/12/22,"₹1,571.70 ",30.00%,Upi,"₹1,209.00 ",₹120.90 ,4
OD7382,Veena,Beverages,Soft Drinks,7,East,Vellore,13/07/21,"₹2,429.68 ",21.00%,Card,"₹2,008.00 ",₹381.52 ,3
OD7383,Ram,"Eggs, Meat & Fish",Chicken,2,East,Kanyakumari,03/07/22,"₹2,249.67 ",23.00%,Upi,"₹1,829.00 ",₹109.74 ,2
OD7384,Verma,"Eggs, Meat & Fish",Eggs,1,East,Madurai,07/04/23,"₹2,846.63 ",31.00%,Cash,"₹2,173.00 ",₹847.47 ,3
OD7385,Sheeba,"Eggs, Meat & Fish",Fish,7,East,Tenkasi,27/02/21,"₹2,597.73 ",31.00%,Upi,"₹1,983.00 ",₹753.54 ,2
OD7386,Komal,"Eggs, Meat & Fish",Mutton,5,East,Virudhunagar,24/02/23,"₹2,172.69 ",17.00%,Cash,"₹1,857.00 ",₹538.53 ,5
OD7387,Sudha,Bakery,Biscuits,1,East,Dindigul,22/01/21,"₹3,130.83 ",29.00%,Card,"₹2,427.00 ",₹582.48 ,5
OD7388,Komal,Beverages,Health Drinks,6,East,Virudhunagar,05/04/22,"₹3,126.60 ",35.00%,Cash,"₹2,316.00 ",₹416.88 ,3
OD7389,Esther,Food Grains,Atta & Flour,4,East,Virudhunagar,25/03/22,"₹1,775.25 ",35.00%,Cash,"₹1,315.00 ",₹433.95 ,4
OD7390,Ramesh,Fruits & Veggies,Fresh Vegetables,6,East,Krishnagiri,15/08/21,"₹2,244.09 ",27.00%,Cash,"₹1,767.00 ",₹318.06 ,3
OD7391,Sabeela,Food Grains,Rice,8,East,Karur,19/12/22,"₹2,617.60 ",28.00%,Card,"₹2,045.00 ",₹858.90 ,2
OD7392,Sharon,Bakery,Cakes,1,East,Chennai,19/12/21,"₹2,887.96 ",24.00%,Upi,"₹2,329.00 ",₹954.89 ,4
OD7393,Akash,Oil & Masala,Masalas,8,East,Bodi,24/12/22,"₹2,532.60 ",26.00%,Card,"₹2,010.00 ",₹703.50 ,5
OD7394,Ravi,Beverages,Soft Drinks,5,East,Cumbum,12/03/23,₹790.16 ,19.00%,Cash,₹664.00 ,₹232.40 ,3
OD7395,Vidya,Fruits & Veggies,Organic Vegetables,6,East,Viluppuram,25/10/21,"₹2,792.93 ",19.00%,Card,"₹2,347.00 ",₹422.46 ,4
OD7396,Kumar,Fruits & Veggies,Organic Fruits,6,East,Karur,07/06/23,"₹1,048.80 ",20.00%,Card,₹874.00 ,₹367.08 ,3
OD7397,Malik,"Eggs, Meat & Fish",Chicken,5,East,Vellore,07/04/21,"₹1,537.50 ",25.00%,Cash,"₹1,230.00 ",₹528.90 ,2
OD7398,Willams,Food Grains,Atta & Flour,2,East,Kanyakumari,20/03/22,"₹1,658.30 ",15.00%,Card,"₹1,442.00 ",₹158.62 ,4
OD7399,Haseena,Beverages,Soft Drinks,2,East,Salem,02/04/22,"₹1,169.73 ",23.00%,Upi,₹951.00 ,₹76.08 ,3
OD7400,Willams,Beverages,Soft Drinks,5,East,Bodi,09/08/23,"₹2,410.92 ",11.00%,Cash,"₹2,172.00 ",₹325.80 ,2
OD7401,Harish,Food Grains,Atta & Flour,3,East,Virudhunagar,02/01/22,"₹2,032.78 ",34.00%,Card,"₹1,517.00 ",₹273.06 ,5
OD7402,Yusuf,Fruits & Veggies,Fresh Fruits,9,East,Kanyakumari,31/12/22,"₹2,014.88 ",12.00%,Card,"₹1,799.00 ",₹629.65 ,3
OD7403,Arvind,Beverages,Health Drinks,1,East,Dindigul,18/08/21,"₹1,447.85 ",15.00%,Upi,"₹1,259.00 ",₹226.62 ,4
OD7404,Vince,Bakery,Cakes,8,East,Nagercoil,25/04/21,"₹1,483.52 ",22.00%,Card,"₹1,216.00 ",₹279.68 ,4
OD7405,Mathew,Beverages,Soft Drinks,4,East,Pudukottai,29/09/22,₹844.55 ,27.00%,Upi,₹665.00 ,₹106.40 ,4
OD7406,Amrish,Bakery,Breads & Buns,2,East,Tirunelveli,17/02/22,"₹1,701.69 ",31.00%,Upi,"₹1,299.00 ",₹272.79 ,4
OD7407,Komal,Snacks,Chocolates,9,East,Vellore,02/03/23,"₹2,675.40 ",30.00%,Upi,"₹2,058.00 ",₹288.12 ,2
OD7408,Arutra,Beverages,Soft Drinks,6,East,Bodi,08/07/23,"₹1,507.65 ",15.00%,Cash,"₹1,311.00 ",₹301.53 ,4
OD7409,Veena,Beverages,Soft Drinks,4,East,Namakkal,08/02/23,"₹1,326.85 ",19.00%,Cash,"₹1,115.00 ",₹379.10 ,3
OD7410,Akash,"Eggs, Meat & Fish",Chicken,1,East,Virudhunagar,01/10/21,₹935.25 ,29.00%,Upi,₹725.00 ,₹65.25 ,3
OD7411,Shah,Snacks,Chocolates,4,East,Salem,10/10/21,"₹2,816.94 ",33.00%,Cash,"₹2,118.00 ",₹571.86 ,3
OD7412,Ridhesh,Snacks,Cookies,4,East,Nagercoil,30/05/22,₹999.92 ,16.00%,Card,₹862.00 ,₹310.32 ,3
OD7413,Adavan,Bakery,Biscuits,8,East,Tenkasi,01/04/22,"₹3,018.79 ",27.00%,Cash,"₹2,377.00 ",₹594.25 ,4
OD7414,Yadav,Fruits & Veggies,Fresh Fruits,3,East,Namakkal,27/01/21,"₹1,336.86 ",26.00%,Upi,"₹1,061.00 ",₹169.76 ,3
OD7415,Sudeep,Snacks,Chocolates,2,East,Dindigul,04/10/22,₹971.25 ,25.00%,Upi,₹777.00 ,₹54.39 ,2
OD7416,Jonas,Beverages,Soft Drinks,2,East,Nagercoil,07/04/22,"₹1,613.75 ",25.00%,Upi,"₹1,291.00 ",₹167.83 ,5
OD7417,Sudeep,Food Grains,Organic Staples,8,East,Virudhunagar,22/09/22,"₹3,096.24 ",33.00%,Cash,"₹2,328.00 ",₹535.44 ,3
OD7418,Shah,Fruits & Veggies,Organic Fruits,4,East,Dharmapuri,08/01/21,"₹2,117.50 ",25.00%,Upi,"₹1,694.00 ",₹525.14 ,4
OD7419,Esther,Beverages,Soft Drinks,4,East,Nagercoil,08/12/21,"₹2,473.80 ",33.00%,Upi,"₹1,860.00 ",₹93.00 ,4
OD7420,Haseena,Beverages,Health Drinks,6,South,Virudhunagar,22/02/23,"₹2,054.85 ",33.00%,Cash,"₹1,545.00 ",₹633.45 ,4
OD7421,Haseena,Snacks,Noodles,9,South,Namakkal,21/01/21,₹969.01 ,27.00%,Cash,₹763.00 ,₹251.79 ,5
OD7422,Haseena,Fruits & Veggies,Organic Fruits,5,South,Bodi,19/02/22,"₹1,599.00 ",23.00%,Upi,"₹1,300.00 ",₹234.00 ,2
OD7423,Komal,Beverages,Health Drinks,1,South,Salem,29/05/22,"₹1,085.93 ",13.00%,Card,₹961.00 ,₹76.88 ,5
OD7424,Sundar,Fruits & Veggies,Fresh Vegetables,9,South,Tenkasi,10/06/22,"₹1,322.78 ",18.00%,Cash,"₹1,121.00 ",₹470.82 ,4
OD7425,Alan,Oil & Masala,Masalas,5,South,Dindigul,16/03/22,"₹2,358.31 ",13.00%,Card,"₹2,087.00 ",₹605.23 ,3
OD7426,Arvind,Bakery,Cakes,5,South,Virudhunagar,15/03/21,₹859.04 ,12.00%,Upi,₹767.00 ,₹76.70 ,5
OD7427,Vidya,"Eggs, Meat & Fish",Chicken,6,South,Krishnagiri,05/08/21,₹871.25 ,25.00%,Cash,₹697.00 ,₹111.52 ,5
OD7428,Hafiz,Bakery,Biscuits,1,South,Krishnagiri,16/02/23,"₹2,020.62 ",19.00%,Upi,"₹1,698.00 ",₹441.48 ,5
OD7429,Jackson,Food Grains,Organic Staples,5,South,Trichy,01/02/21,"₹2,308.24 ",22.00%,Card,"₹1,892.00 ",₹567.60 ,4
OD7430,Suresh,Oil & Masala,Masalas,9,South,Bodi,03/06/22,"₹2,132.48 ",12.00%,Cash,"₹1,904.00 ",₹190.40 ,2
OD7431,Arutra,Snacks,Cookies,4,South,Coimbatore,05/05/22,"₹1,431.44 ",16.00%,Upi,"₹1,234.00 ",₹308.50 ,4
OD7432,Rumaiza,"Eggs, Meat & Fish",Eggs,7,South,Bodi,05/04/23,₹718.20 ,35.00%,Cash,₹532.00 ,₹95.76 ,5
